product,field,platform,location,homepage,establish_time,round,project_status,status,tags,description,contact,leadership,logo_url,url,company_name,brief_intro
Poshmark,生活消费,平台：WEB,坐标：美国,官网：poshmark.com,成立时间：不详,"不详,2500万,美元,融资完成",立即认领,运营状态：正在运营,VR/AR美业/服装,Poshmark是一个女性二手服装的交易平台。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150616@021456.jpg,http://www.newseed.cn/project/36087,"Poshmark, Inc.",Poshmark 是一个女性二手服装的交易平台。
MarketInvoice,企业服务,平台：WEB,坐标：伦敦,官网：www.marketinvoice.com,成立时间：2011,"不详,720万,英镑,融资完成",立即认领,运营状态：正在运营,VR/AR,MarketInvoice创立于2011年，是英国P2P金融协会的成员之一。公司平台致力于为优秀的中小型企业提供与机构投资者进行在线交易的机会，帮助他们获得流动资金。,,,http://pic2.pedaily.cn/newseed/project/201607/20160718112457814.jpg,http://www.newseed.cn/project/36492,MarketInvoice Limited,MarketInvoice 创立于2011年，是英国 P2P 金融协会的成员之一。公司平台致力于为优秀的中小型企业提供与机构投资者进行在线交易的机会，帮助他们获得流动资金。
Nginx,企业服务,平台：WEB,坐标：旧金山,官网：nginx.com,成立时间：不详,"不详,800万,美元,融资完成",立即认领,运营状态：正在运营,,Nginx为Web服务器。在世界流量前1000名的网站中，有49.2%的网站是使用Nginx来向浏览器传送网页内容的。这一数据远远领先于占据6.8%份额的微软IIS、占据9.8%的谷歌服务器以及占据26.6%份额的Apache。,,,http://pic2.pedaily.cn/newseed/project/201604/20160421160132936.jpg,http://www.newseed.cn/project/36483,NGINX Inc.,Nginx为Web服务器。在世界流量前1000名的网站中，有49.2%的网站是使用Nginx来向浏览器传送网页内容的。这一数据远远领先于占据6.8%份额的微软IIS、占据9.8%的谷歌服务器以及占据26.6%份额的Apache。
6SensorLabs,硬件,"平台：WEB,硬件",坐标：美国,官网：www.6sensorlabs.com,成立时间：不详,"不详,920万,美元,融资完成",立即认领,运营状态：正在运营,游戏硬件,Nima是公司推出的首款检测食物过敏的硬件设备的名称。Nima是一个便携式的过敏源检测设备，一开始只检测麸质过敏源，是由一个一次性试样管以及相关的传感器组成，你取一部分食物样品放入Nima智能检测设备中，它可以在两分钟之内检测出食物中是否含有麸质。一但设备上的红灯亮起，说明被检测样品中含有过敏源。它还配有能够记录过敏源的配套App，用户可以在App里一目了然的看到检测结果。,,,http://pic2.pedaily.cn/newseed/project/201605/20160520132724892.jpg,http://www.newseed.cn/project/36828,6SensorLabs,Nima是公司推出的首款检测食物过敏的硬件设备的名称。Nima 是一个便携式的过敏源检测设备，一开始只检测麸质过敏源，是由一个一次性试样管以及相关的传感器组成，你取一部分食物样品放入 Nima 智能检测设备中，它可以在两分钟之内检测出食物中是否含有麸质。一但设备上的红灯亮起，说明被检测样品中含有过敏源。它还配有能够记录过敏源的配套 App，用户可以在 App 里一目了然的看到检测结果。
Good Eggs,生活消费,平台：WEB,坐标：美国,官网：www.goodeggs.com,成立时间：不详,"不详,1500万,美元,融资完成",立即认领,运营状态：正在运营,O2O/本地生活,GoodEggs是一个提供送货上门服务的网购平台，为顾客提供本地生产的有机食品和肉类、农产品和其他副产品。一方面，GoodEggs为附近的农场主和供应商管理供应链、物流、优化销售模式；另一方面，GoodEggs为消费者运送这些有机食品。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150616@032035.jpg,http://www.newseed.cn/project/36857,Good Eggs,Good Eggs是一个提供送货上门服务的网购平台，为顾客提供本地生产的有机食品和肉类、农产品和其他副产品。一方面，Good Eggs为附近的农场主和供应商管理供应链、物流、优化销售模式；另一方面，Good Eggs为消费者运送这些有机食品。
ABA English,教育培训,平台：WEB,坐标：西班牙,官网：www.abaenglish.com,成立时间：不详,"不详,1200万,美元,融资完成",立即认领,运营状态：正在运营,视频图像视频体育培训语言学习,ABAEnglish位于西班牙巴塞罗那，是一家在线英语培训公司，旨在用录制视频的方式还原语言学习的“自然法则”。从产品来看，在ABA英语上的学习过程共包括9步：ABA电影、口语、写作、朗读练习、视频课程、练习、词汇和评估，整个过程围绕一个课程包，非常系统化。,,,http://pic2.pedaily.cn/newseed/project/201606/20160613154400121.jpg,http://www.newseed.cn/project/37199,ABA English,ABA English位于西班牙巴塞罗那，是一家在线英语培训公司，旨在用录制视频的方式还原语言学习的 “自然法则”。从产品来看，在 ABA 英语上的学习过程共包括 9 步：ABA 电影、口语、写作、朗读练习、视频课程、练习、词汇和评估，整个过程围绕一个课程包，非常系统化。
Bigcommerce,生活消费,平台：WEB,坐标：美国,官网：www.bigcommerce.com,成立时间：不详,"不详,3000万,美元,融资完成",立即认领,运营状态：正在运营,电子商务,总部位于德克萨斯州奥斯汀的BigCommerce是一家美国的电商巨头公司。,,,http://pic2.pedaily.cn/newseed/project/201605/20160511113012415.jpg,http://www.newseed.cn/project/36556,BigCommerce Pty. Ltd.,总部位于德克萨斯州奥斯汀的BigCommerce是一家美国的电商巨头公司。
AvantCredit,房产金融,平台：WEB,坐标：英国,官网：www.avantcredit.com,成立时间：2012,"不详,1.3亿,美元,融资完成",立即认领,运营状态：正在运营,,,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150616@035232.jpg,http://www.newseed.cn/project/37277,AvantCredit,2012年 在美国成立以后，Avant 以债务负债表为基准，开始运营自己的消费者借贷平台。Avant 曾强调，自己最大的平台特色是在于对大数据、自动化及机器学习技术的充分应用。2015年4月，Avant 正式推出了一项市场销售计划，允许机构投资者进入自己的交易流渠道。在 2013年 打入英国市场后，Avant 将英国分公司更名为 AvantCredit。随后，又在 2015年 将业务拓展至加拿大。目前，Avant 分布在全球的各个平台共发放贷款 48 万笔，已偿还贷款金额远远超过去年5月 达到的 10 亿美元累计资金。
Tado,硬件,平台：其他,坐标：德国,官网：www.tado.com/de-en,成立时间：2011,"不详,2300万,美元,融资完成",立即认领,运营状态：正在运营,行业及技术解决方案,Tado创立于2011年，主要为小型企业和家庭提供智能室内热量控制解决方案，根据住户行为实时调整温度和热量。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150616@035807.jpg,http://www.newseed.cn/project/37353,Tado,Tado 创立于 2011年，主要为小型企业和家庭提供智能室内热量控制解决方案，根据住户行为实时调整温度和热量。
Kaltura,文化娱乐,平台：WEB,坐标：纽约,官网：www.kaltura.com,成立时间：不详,"不详,5000万,美元,融资完成",立即认领,运营状态：正在运营,视频媒体图像视频,Kaltura是一个开源的视频平台，成立于2006年，总部位于纽约，现有员工450人，其中有250人位于以色列的研发中心。平台提供了定制化的视频、图片及音频功能，可让媒体公司和发行商管理、分析自己的在线视频并对其进行货币化。此外Kaltura还提供了一组API，可实现转码、分发等功能。,,,http://pic2.pedaily.cn/newseed/project/201608/20160809142048255.jpg,http://www.newseed.cn/project/37541,Kaltura,Kaltura是一个开源的视频平台，成立于2006年，总部位于纽约，现有员工450人，其中有250人位于以色列的研发中心。平台提供了定制化的视频、图片及音频功能，可让媒体公司和发行商管理、分析自己的在线视频并对其进行货币化。此外Kaltura还提供了一组API，可实现转码、分发等功能。
Drivy,汽车交通,平台：WEB,坐标：法国,官网：www.drivy.com,成立时间：不详,"不详,3500万,美元,融资完成",立即认领,运营状态：正在运营,汽车后服务买卖租赁,Drivy是一家来自法国的租车服务平台，提供基于社区的P2P汽车共享、租赁服务。,,,http://pic2.pedaily.cn/newseed/project/201604/20160428151928902.jpg,http://www.newseed.cn/project/37882,Drivy,Drivy成立于2010年，是一家来自法国的租车服务平台，提供基于社区的P2P汽车共享、租赁服务。
Azimo,房产金融,平台：WEB,坐标：伦敦,官网：azimo.com/en,成立时间：不详,"不详,1500万,美元,融资完成",立即认领,运营状态：正在运营,,Azimo是一家总部位于英国伦敦的提供国际汇款业务服务的创业公司。,,,http://pic2.pedaily.cn/newseed/project/201605/20160506141233983.jpg,http://www.newseed.cn/project/37911,Azimo Ltd,Azimo 是一家总部位于英国伦敦的提供国际汇款业务服务的创业公司。
Augmedix,医疗健康,平台：WEB,坐标：旧金山,官网：www.augmedix.com,成立时间：不详,"不详,1700万,美元,融资完成",立即认领,运营状态：正在运营,,AugmedixsimplifieshowphysiciansuseEHRsbyprovidingatechnology-enableddocumentationserviceforhealthsystemsanddoctors.,,,http://pic2.pedaily.cn/newseed/project/201604/20160426093302570.jpg,http://www.newseed.cn/project/37941,Augmedix,Augmedix simplifies how physicians use EHRs by providing a technology-enabled documentation service fohealth systems and doctors.
因特利科技,信息技术,平台：移动应用,坐标：广州市,官网：www.intely.cn,成立时间：不详,"不详,金额未透露,融资完成",立即认领,运营状态：不详,视频广告营销图像视频移动互联网互联网,因特利科技是基于HTML5网页的移动广告联盟看，主要广告业务包括视频网站贴片广告，门户网站展示广告，移动互联网展示广告、视频贴片广告、信息流广告等不同形式。目前，因特利科技获得乾明投资基金天使投资。,,,http://pic2.pedaily.cn/newseed/project/201611/20161130111334219.jpg,http://www.newseed.cn/project/17930,广州因地利信息科技有限公司,因特利科技是基于HTML5网页的移动广告联盟看，主要广告业务包括视频网站贴片广告，门户网站展示广告，移动互联网展示广告、视频贴片广告、信息流广告等不同形式。
Rescale,信息技术,平台：WEB,坐标：美国,官网：www.rescale.com,成立时间：2011,"不详,1400万,美元,融资完成",立即认领,运营状态：正在运营,办公软件,Rescale2011年成立于旧金山。Rescale提供超级计算的云服务，为有需要的企业组织提供基于云的科学和工程的仿真计算，可以抽象理解为“超级计算的AWS”。就像亚马逊的AWS帮大量普通用户搭建云端服务器及软件应用，Rescale面向有超级计算需求的用户，为他们提供类似的服务。以往，这些计算资源昂贵、搭建困难，而诸如AWS采用的普通商用计算资源难以满足的。,,,http://pic2.pedaily.cn/newseed/project/201607/20160715163941479.jpg,http://www.newseed.cn/project/38475,Rescale,Rescale提供超级计算的云服务，为有需要的企业组织提供基于云的科学和工程的仿真计算，可以抽象理解为“超级计算的AWS”。Rescale面向有超级计算需求的用户，为他们提供服务。
Lost My Name,生活消费,平台：WEB,坐标：英国,官网：www.lostmy.name,成立时间：不详,"不详,3000万,人民币,融资完成",立即认领,运营状态：正在运营,电子商务,LostMyName主要生产个性化纸质童书，是一家集开发、印刷、分发、销售为一体的全栈式科技创业公司。该公司表示，目前已建立了定制化的电子商务和信息发布平台，包括接入第三方API的数据，如地图和顾客使用记录。此外LostMyName已与全球多个印刷商达成合作，以实现在按需和零库存的基础上运作。,,,http://pic.pedaily.cn/newseed/projectlogo/201507/20150707@151304.jpg,http://www.newseed.cn/project/38212,Lost My Name,Lost My Name 主要生产个性化纸质童书，是一家集开发、印刷、分发、销售为一体的全栈式科技创业公司。该公司表示，目前已建立了定制化的电子商务和信息发布平台，包括接入第三方API的数据，如地图和顾客使用记录。此外 Lost My Name 已与全球多个印刷商达成合作，以实现在按需和零库存的基础上运作。
Brightwheel,教育培训,平台：WEB,坐标：美国,官网：www.mybrightwheel.com,成立时间：不详,"不详,60万,美元,融资完成",立即认领,运营状态：正在运营,儿童早教,Brightwheel是一个一站式的免费早教平台，为早教教育者们和家长们提供学前教育的相关服务。教师可以使用Brightwheel进行考勤、行为记录、分享照片和笔记，也能根据日常行为记录分析学生的行为状况，使用管理员功能还能进行多教室管理、发送电子作业和学校费用的电子票据。家长可以使用Brightwheel跟孩子们进行日常的即时交流，即使孩子们在学校也能实时沟通。更重要的是，Brightwheel对学校和家长都是100%免费的，现在在安卓和iOS应用市场都可以下载，需要缴费的是学校，根据学校的规模不同，费用在每月40美元~200美元不等。,,,http://pic2.pedaily.cn/newseed/project/201605/20160509154442753.jpg,http://www.newseed.cn/project/39411,Brightwheel,Brightwheel 是一个一站式的免费早教平台，为早教教育者们和家长们提供学前教育的相关服务。教师可以使用 Brightwheel 进行考勤、行为记录、分享照片和笔记，也能根据日常行为记录分析学生的行为状况，使用管理员功能还能进行多教室管理、发送电子作业和学校费用的电子票据。家长可以使用  Brightwheel 跟孩子们进行日常的即时交流，即使孩子们在学校也能实时沟通。更重要的是，Brightwheel 对学校和家长都是 100% 免费的，现在在安卓和 iOS 应用市场都可以下载，需要缴费的是学校，根据学校的规模不同，费用在每月 40 美元~200 美元不等。
gagahi,社交,平台：WEB,坐标：郑州市,官网：www.gagahi.com,成立时间：不详,不详,立即认领,运营状态：正在运营,婚恋交友互联网同性交友,1.何为Gagahi.com？GagaHi是全球最大的跨语言交友平台之一。致力于不同地区，不同语言，不同文化的人通过互联网络更好的相互了解。我们为不同习惯与爱好的人提供了相应的服务，并力求日趋完善。2.为何选择Gagahi.com？GagaHi倡导真实，美丽，友爱，与众不同。同其他社交网站相比，GagaHi有其独特的功能，即人工翻译。现有全球最流行的八种语言（英文，日本，俄文，德文，韩文，西班牙文，中文简体，中文繁体），帮助您消除语言障碍，结交世界各地朋友。3.在Gagahi.com上可以做什么？在GagaHi，用户可以免费注册，寻找朋友，发表日志，心情和评论，给好友发送私信和礼物，投票等。每天登录，可以有较高的活跃等级，等级高了会享受更多的功能。当然也可以升级为高级或VIP会员，同样可以使用更多的功能。,,,http://pic.pedaily.cn/newseed/projectlogo/201507/20150725@170151.jpg,http://www.newseed.cn/project/39464,郑州中业科技股份有限公司,简称或主要产品：Trycan中业科技Trycan中业科技是一个跨语言服务提供商，致力于打造中国对外多语言文化交流平台。
e修哥,生活消费,平台：WEB,坐标：上海市,官网：www.exiuge.com,成立时间：2015,"不详,800万,人民币,需要融资",约谈,运营状态：正在运营,电子商务互联网移动互联网O2O/本地生活大宗批发零售,服家（上海）网络科技有限公司（简称服家），成立于2015年1月，旗下产品“e修哥”是中国领先的智能家居家电供应链服务平台。以“智慧美生活”为宣传口号，致力于通过技术创新打破行业壁垒，为千万维修安装服务商构建新零售下的产业生态链。让用户享受到优质便捷上门服务的同时，给智能家居家电企业与服务商带来S2B2C模式下的最大收益。,Albey,贾正总经理,http://www.newseed.cn/upload2/project/logo/201708/11103056741.jpg,http://www.newseed.cn/project/39856,服家（上海）网络科技有限公司,e修哥是一个一站式居家生活服务平台，以住宅微装修、精装修以及装修消费金融为主营，涵盖家政保洁、家电维修、强弱电维修、木工维修、泥瓦工维修、开锁等四百项细分类别的配套上门服务。E修哥选择的角度刚好是从维修进行切入。
易开业,企业服务,平台：WEB,坐标：上海市,官网：www.yikaiye.com,成立时间：不详,"不详,500万,人民币,融资完成",立即认领,运营状态：正在运营,,易开业是一个为创业服务平台，提供从公司注册、财税代理、公司变更到商标注册、著作权、专利等一站式服务。,,,http://pic.pedaily.cn/newseed/projectlogo/201509/20150921@111829.jpg,http://www.newseed.cn/project/44328,易开业（上海）科技发展有限公司,易开业（上海）科技发展有限公司隶属于上海大容投资管理集团，易开业是一个专注为千万创业企业、投资机构和政府园区服务的一站式O2O平台，是对传统产业服务的颠覆，是用互联网思维创建的企业家生态圈。
雪时网,游戏体育,平台：WEB,坐标：北京市,官网：www.snownow.com.cn,成立时间：不详,"不详,金额未透露,融资完成",立即认领,运营状态：不详,媒体,雪时网是一家主打滑雪专业的垂直媒体，致力于打造具专业性和优良用户体验的全方位滑雪门户网站，为滑雪爱好者提供一站式专属服务。公司后续将延伸到交易服务环节，如住宿、票务、教练等。,,,http://pic2.pedaily.cn/newseed/project/201611/20161111153823610.jpg,http://www.newseed.cn/project/44432,北京悠扬商务有限公司,北京悠扬商务有限公司是一家为体育运动提供综合服务的创新型公司，致力于通过互联网服务满足人们在运动前后产生的需求，为各类运动爱好者打造最酷的体验及生活方式。公司拥有大量行业内的资源，旗下项目SNOWNOW作为国内最大的互联网滑雪服务平台，业务涵盖媒体网站、电子商务、移动应用，将线上与线下资源结合，为用户提供资讯、教学、装备、票务、、住宿、旅游等一系列与滑雪运动相关的服务，打造一个全方位、立体式的覆盖滑雪前、中、后的完善服务价值链。
赫德时代,游戏体育,平台：WEB,坐标：北京市,官网：hardtime.cn,成立时间：2014,"不详,金额未透露,融资完成",立即认领,运营状态：不详,游戏硬件游戏发行及渠道互联网动漫,北京赫德时代科技有限公司是一家互联网公司，公司立足于移动游戏发行和研发。北京赫德时代科技有限公司现有员工50人，总部设立在北京，并在上海设立分公司。2014年成立至今公司已经成功发行了包括动漫、武侠等多款手机游戏。2015年预期发行《诛神之战》、《十万个大魔王》、《裁决之地》、《神将萌萌哒》等多款产品.,,,http://pic2.pedaily.cn/newseed/project/201605/20160506171052874.jpg,http://www.newseed.cn/project/44694,北京赫德时代科技有限公司,北京赫德时代科技有限公司是一家互联网公司，公司立足于移动游戏发行和研发。北京赫德时代科技有限公司现有员工50人，总部设立在北京，并在上海设立分公司。2014年成立至今公司已经成功发行了包括动漫、武侠等多款手机游戏。2015年预期发行《诛神之战》、《十万个大魔王》、《裁决之地》、《神将萌萌哒》等多款产品.
二师兄来也,医疗健康,平台：硬件,坐标：成都市,官网：www.210xiong.com.cn,成立时间：2017-06-13,"不详,500万,人民币,融资完成",立即认领,运营状态：不详,,“二师兄来也”创建了全球首个空调智能共享售后模式，利用移动互联网和新一代的物联网技术实现了顾客和售后师傅的智能匹配，从空调安装切入到整个家电售后服务。从4月1日上线以来收入增加了264%，服务的客户增长了304%，售后师傅增长了160%，目前已安装空调近6000台，流水100多万，注册师傅近3500人，培训考试师傅近800人，已超全川最大售后公司规模。目前我们已开始绵阳、北京子公司筹备工作，希望通过3-5年的努力改变这个家电售后服务行业，让二师兄成为每个人的家电保姆，打造中国家电服务第一品牌,,,http://www.newseed.cn/upload2/fund/project/logo/201707/76768867-6058-4293-958d-3e3668a4a711.jpg,http://www.newseed.cn/project/45050,四川西天取经科技有限公司,目前二师兄安装主要以B2C模式运营，厂家和经销商可以直接在平台管理端下单，根据安装师傅的地理信息，二师兄安装根据就近原则匹配5公里以内的订单，师傅接单后则可以上门为消费者提供服务。这样的模式既提高了师傅的收入，也使其安装工作更省时省力。
BioBeats,医疗健康,平台：WEB,坐标：美国,官网：biobeats.com,成立时间：2013,"不详,228万,美元,融资完成",立即认领,运营状态：正在运营,音乐,BioBeats通过探测、收集并分析用户的身体数据(如心跳)，从而定制出匹配的音乐，让用户能以一种有趣的形式“收听”自己的心跳并舒缓情绪。,,,http://pic2.pedaily.cn/newseed/project/201604/20160425101429186.jpg,http://www.newseed.cn/project/46459,BioBeats Inc.,BioBeats通过采集各种跟健康相关的数据，用机器学习的算法将这些数据转化为内容，给用户提供压力治疗的解决方案。该公司机器学习所需要的数据来源主要是通过智能手机和现在流行的智能可穿戴设备，可以针对不同的用户给出定制化的意见。
DocSend,信息技术,平台：WEB,坐标：美国,官网：docsend.com,成立时间：不详,"不详,800万,美元,融资完成",立即认领,运营状态：正在运营,文件文档,DocSend能帮助用户获知已发送文件的接收情况，获得分析反馈。,,,http://pic2.pedaily.cn/newseed/project/201604/20160413104939937.jpg,http://www.newseed.cn/project/49862,DocSend,DocSend was founded to help businesses build relationships.
Paytm,房产金融,平台：WEB,坐标：印度,官网：about.paytm.com,成立时间：不详,"不详,6.8亿,美元,融资完成",立即认领,运营状态：正在运营,,Paytm是一印度最大的移动支付和商务平台。隶属于One97Communications。,,,http://pic2.pedaily.cn/newseed/project/201609/20160901140721763.jpg,http://www.newseed.cn/project/45400,Paytm,Paytm是一个全方位的数字商业平台，可以让用户生产在线和移动数字钱包，然后再利用Paytm的电商平台购买产品、服务以及支付账单。
SnagFilms,信息技术,平台：WEB,坐标：纽约,官网：www.snagfilms.com,成立时间：不详,"不详,800万,美元,融资完成",立即认领,运营状态：正在运营,视频广告营销影视图像视频,SnagFilms旗下的电影视频网站SnagFilms通过广告提供免费在线视频，在线视频分为电影、电视节目、纪录片和喜剧短片四类，用户能通过手机、平板电脑和电脑欣赏视频、免费观看整部电影。随着AppleTVApp的发布，SnagFilms的用户群体将覆盖电视用户，他们将可以免费观看数千独立电影与电视节目。,,,http://pic2.pedaily.cn/newseed/project/201604/20160413111514992.jpg,http://www.newseed.cn/project/49865,SnagFilms Inc.,SnagFilms 旗下的电影视频网站 SnagFilms 通过广告提供免费在线视频，在线视频分为电影、电视节目、纪录片和喜剧短片四类，用户能通过手机、平板电脑和电脑欣赏视频、免费观看整部电影。随着 Apple TV App 的发布，SnagFilms 的用户群体将覆盖电视用户，他们将可以免费观看数千独立电影与电视节目。
唯一网络,信息技术,平台：WEB,坐标：广东省,官网：www.wy.cn,成立时间：不详,"不详,5000万,人民币,融资完成",立即认领,运营状态：正在运营,视频游戏硬件图像视频互联网电子商务行业及技术解决方案,"唯一网络秉承""优质服务、诚信创新""的经营理念，为企业提供专业的全方位信息化综合解决方案。客户群主要包括网络游戏、视频网站、电子商务平台、互联网门户、政府及企业网站等。",,,http://pic2.pedaily.cn/newseed/project/201604/20160413113939850.jpg,http://www.newseed.cn/project/49873,广东唯一网络科技有限公司,"广东唯一网络科技有限公司（简称""唯一网络""）成立于2005年8月，是国内领先互联网增值业务提供商。为客户提供高品质的服务器租用，服务器托管，机柜大带宽，网络安全，CDN加速等互联网增值业务解决方案。"
Testlio,企业服务,平台：移动应用,坐标：美国,官网：testlio.com,成立时间：不详,"不详,625万,美元,融资完成",立即认领,运营状态：正在运营,,Testlio的宗旨是帮助移动应用开发商更方便地对应用进行测试，保证应用的质量。Testlio拥有应用测试所需要的所有工具、专业测试人员和用于测试的各种品牌型号的移动设备。,,,http://pic2.pedaily.cn/newseed/project/201604/20160413150548551.jpg,http://www.newseed.cn/project/49882,Testlio,Testlio 是一家提供移动应用测试服务的创业公司。
Datera,信息技术,平台：WEB,坐标：美国,官网：datera.io,成立时间：不详,"不详,4000万,美元,融资完成",立即认领,运营状态：正在运营,VR/AR,Daterabringshyperscaleoperationsandeconomicstoprivateandpublicclouds.Datera’sproductsareusedinproductionbylargeenterprisesandserviceprovidersworldwide.,,,http://pic2.pedaily.cn/newseed/project/201604/20160414134730207.jpg,http://www.newseed.cn/project/49934,N/A,
Jefferson,信息技术,平台：其他,坐标：美国,官网：不详,成立时间：2015,"不详,150万,美元,融资完成",立即认领,运营状态：正在运营,,Jefferson是美国教育加速器。,,,http://pic2.pedaily.cn/newseed/project/201604/20160415134703651.jpg,http://www.newseed.cn/project/49954,Jefferson,JEA（Jefferson Education Accelerator）成立于 2015 年，总部位于美国的阿林顿，目前设立了投资基金，每个项目投资上线 200 万美元，旨在帮助在线教育提升效率、打磨产品。
Yup,教育培训,平台：WEB,坐标：旧金山,官网：www.yup.com/yup,成立时间：不详,"不详,400万,美元,融资完成",立即认领,运营状态：正在运营,,Yup是一个在线辅导创企。Yup的操作方式如下：学生只要拍下数学、化学、物理题目的照片，然后联系相关学科的老师。通过应用内部的聊天系统，教辅老师能够按照公司制定的“个性化咨询”框架一步一步带领学生解决问题。,,,http://pic2.pedaily.cn/newseed/project/201604/20160415142337533.jpg,http://www.newseed.cn/project/49956,Yup,Yup是一个在线辅导创企。Yup的操作方式如下：学生只要拍下数学、化学、物理题目的照片，然后联系相关学科的老师。通过应用内部的聊天系统，教辅老师能够按照公司制定的“个性化咨询”框架一步一步带领学生解决问题。
Outbrain,信息技术,平台：WEB,坐标：以色列,官网：www.outbrain.com,成立时间：2006,"不详,4500万,美元,融资完成",立即认领,运营状态：正在运营,广告营销媒体阅读,Outbrain创立于2006年，它能够为用户提供个性化的内容推荐服务。Outbrain会依据读者的兴趣，在文章末尾呈现一系列的推荐阅读内容。对这些内容媒体而言，它提高了页面浏览量和读者互动度。同时，它也在推荐内容中以sponsoredcontent等原生广告的形式推介付费广告主的内容。,,,http://pic.pedaily.cn/newseed/projectlogo/201511/20151111@133021.jpg,http://www.newseed.cn/project/46747,Outbrain Inc.,Outbrain 创立于 2006年，它能够为用户提供个性化的内容推荐服务。Outbrain 会依据读者的兴趣，在文章末尾呈现一系列的推荐阅读内容。对这些内容媒体而言，它提高了页面浏览量和读者互动度。同时，它也在推荐内容中以 sponsored content 等原生广告的形式推介付费广告主的内容。
Trim,企业服务,平台：WEB,坐标：美国,官网：www.trimediting.com,成立时间：2016,"不详,220万,美元,融资完成",立即认领,运营状态：不详,机器人财务税务,上线的Trim聊天机器人能告诉你在Uber上到底花了多少钱，Trim还有管理订阅、设置超额消费提醒和查询账户余额的功能，该公司致力于为每一个美国家庭移除在管理财务时的障碍。,,,http://pic2.pedaily.cn/newseed/project/201607/20160721135024480.jpg,http://www.newseed.cn/project/46807,Trim,上线的Trim聊天机器人能告诉你在Uber上到底花了多少钱，Trim还有管理订阅、设置超额消费提醒和查询账户余额的功能，该公司致力于为每一个美国家庭移除在管理财务时的障碍。
Carebox,信息技术,平台：WEB,坐标：纽约,官网：careboxhealth.com,成立时间：不详,"不详,430万,美元,融资完成",立即认领,运营状态：正在运营,K12VR/AR办公软件健康保健,Carebox是一个专门追踪K12阶段学生健康状况软件，具体的记录数据包括接种及免疫记录、病例、用药情况和饮食需求。教师、护士、日托管理员，甚至是餐厅的服务员、校车司机都有权限查看这些数据，同时父母能够管理查看权限，决定数据对谁可见。,,,http://pic2.pedaily.cn/newseed/project/201604/20160414171146874.jpg,http://www.newseed.cn/project/49943,Carebox,Carebox 是一个专门追踪 K12 阶段学生健康状况软件，具体的记录数据包括接种及免疫记录、病例、用药情况和饮食需求。教师、护士、日托管理员，甚至是餐厅的服务员、校车司机都有权限查看这些数据，同时父母能够管理查看权限，决定数据对谁可见。
e代泊,生活消费,平台：WEB,坐标：上海市,官网：www.edaibo.com,成立时间：2014-04-18,"不详,金额未透露,融资完成",约谈,运营状态：正在运营,公共出行行业及技术解决方案,“e代泊”隶属于上海泊友慧网络科技有限公司，创建于2014年4月，是国内首家提供专业代客泊车服务的企业；专注于国内各大中城市停车热点区域，为广大车主提供最直接有效的快速停车解决方案。2015年3月e代泊获得平安创投领投的1600万元A轮投资;2015年9月完成由赛马资本及国泰君安旗下国信君安创投联合投资数千万A+轮融资。2015年4月，e代泊联合平安保险推出高额“代泊险”解决车主的后顾之忧，同时为其代泊服务保驾护航。“e代泊”已陆续开通了上海、北京、天津、杭州、广州、深圳、成都、南京、青岛、重庆十大城市的机场、医院、写字楼，酒店、学校等各类停车场景的代泊,修行de女子,吕叶创始人兼CEO,http://newseed.pedaily.cn/upload/project/logo/201511/16153614849.jpg,http://www.newseed.cn/project/46926,上海泊友慧网络科技有限公司,上海泊友慧网络科技是一家从汽车后市场服务的创业公司，主要提供代客泊车服务。公司旗下开发运营有移动端产品“停车宝”。目前，公司已经同步在上海、北京、杭州、广州、深圳等一线城市推广。
企游号,旅游,平台：WEB,坐标：上海市,官网：www.qiyouhao.com,成立时间：2015-11-28,"不详,金额未透露,融资完成",立即认领,运营状态：正在运营,公共出行主题游,企游号是专注企业主题创意出行的在线定制平台，主要服务于中小企业，为企业提供团建拓展，员工度假，会务酒店，学习考察，聚会活动为一体的在线定制综合服务。,,,http://pic2.pedaily.cn/newseed/project/201607/20160719145329884.jpg,http://www.newseed.cn/project/47536,上海企游号旅行社有限公司,企游号是中国首家专注企业主题创意出行的在线定制平台，企游号隶属于上海企游号旅行社有限公司，为企业提供团建拓展，员工度假，会议酒店，商旅出行，聚会活动等在线定制服务。
露脸ChatGame,社交,平台：WEB,坐标：上海市,官网：www.chatgame.me,成立时间：不详,"不详,1400万,美元,融资完成",立即认领,运营状态：正在运营,视频游戏硬件图像视频,露脸是一个主打视频聊天的社交应用，支持文字语音消息、即刻分享图片，视频中游戏、风景实况展现等功能，致力于以全新的音视频技术改变人与人之间的情感互动方式。,,,http://pic2.pedaily.cn/newseed/project/201605/20160513144946296.jpg,http://www.newseed.cn/project/48111,掌赢信息科技（上海）有限公司,"掌赢科技是新一代移动信息服务运营商,以自主研发并取得多项国际专利的手机视频技术为核心，面向全球大众用户，提供手机视频通话、视频游戏、视频教育、视频问诊等多种应用及服务。公司2011年3月注册于上海，同年6月在南京开设研发中心。2014年将在北京、上海、杭州等地设立相关分支机构，并将运营主体设立于美国硅谷。"
